date,store_name,brand,budget,actual_sales,variance,variance_pct,customer_count,avg_spend
18/4/2021,CARREFOUR,CHICKEN INN,2178.513579,2515.25,336.7364205,15.45716417,261,9.63697318
18/4/2021,CITY MARKET,CHICKEN INN,665.2755752,585.5,-79.77557518,-11.99135789,107,5.471962617
18/4/2021,JUNCTION,CHICKEN INN,4461.576,3748.25,-713.326,-15.98820686,417,8.988609113
18/4/2021,OASIS,CHICKEN INN,1179.817508,1167.25,-12.56750811,-1.065207799,138,8.458333333
19/4/2021,OASIS,CHICKEN INN,1033.936572,491.75,-542.1865717,-52.43905541,76,6.470394737
19/4/2021,JUNCTION,CHICKEN INN,1814.064,1691.25,-122.814,-6.770102929,223,7.584080717
19/4/2021,CITY MARKET,CHICKEN INN,951.1962662,556.25,-394.9462662,-41.52100678,127,4.37992126
19/4/2021,LA PIAZZA,CHICKEN INN,1127.476944,882.25,-245.2269444,-21.75006288,157,5.619426752
19/4/2021,CARREFOUR,CHICKEN INN,1936.44006,1097.25,-839.19006,-43.3367434,143,7.673076923
20/4/2021,LA PIAZZA,CHICKEN INN,1080.542089,830.25,-250.2920895,-23.16356687,164,5.0625
20/4/2021,CARREFOUR,CHICKEN INN,1531.989835,1220.5,-311.4898352,-20.33236958,182,6.706043956
20/4/2021,CITY MARKET,CHICKEN INN,862.1006669,468.75,-393.3506669,-45.62699949,122,3.842213115
20/4/2021,JUNCTION,CHICKEN INN,2359.872,1569.5,-790.372,-33.49215551,214,7.33411215
20/4/2021,OASIS,CHICKEN INN,533.7802626,383,-150.7802626,-28.24762794,53,7.226415094
21/4/2021,LA PIAZZA,CHICKEN INN,834.376868,788.5,-45.87686799,-5.498338911,139,5.672661871
21/4/2021,CARREFOUR,CHICKEN INN,1489.04199,1120.5,-368.54199,-24.75027517,170,6.591176471
21/4/2021,CITY MARKET,CHICKEN INN,827.4948654,412.75,-414.7448654,-50.12053642,113,3.652654867
21/4/2021,JUNCTION,CHICKEN INN,2019.872,1471,-548.872,-27.17360308,212,6.938679245
21/4/2021,OASIS,CHICKEN INN,719.9197641,448,-271.9197641,-37.77084304,65,6.892307692
22/4/2021,OASIS,CHICKEN INN,827.9093391,393,-434.9093391,-52.53103432,57,6.894736842
22/4/2021,JUNCTION,CHICKEN INN,1392.28,1694.5,302.22,21.70684058,221,7.667420814
22/4/2021,LA PIAZZA,CHICKEN INN,921.4259953,681,-240.4259953,-26.09281663,111,6.135135135
22/4/2021,CARREFOUR,CHICKEN INN,1834.401904,910,-924.4019037,-50.39255039,142,6.408450704
22/4/2021,CITY MARKET,CHICKEN INN,771.6961358,494.25,-277.4461358,-35.95276987,131,3.772900763
23/4/2021,LA PIAZZA,CHICKEN INN,844.5730606,702.75,-141.8230606,-16.79227852,135,5.205555556
23/4/2021,CARREFOUR,CHICKEN INN,1401.305678,1118.5,-282.8056777,-20.18158366,144,7.767361111
23/4/2021,CITY MARKET,CHICKEN INN,730.1632913,405,-325.1632913,-44.53295518,128,3.1640625
23/4/2021,JUNCTION,CHICKEN INN,1925.384,1969.25,43.866,2.278298771,248,7.940524194
23/4/2021,OASIS,CHICKEN INN,808.9556066,399.75,-409.2056066,-50.58443297,48,8.328125
24/4/2021,OASIS,CHICKEN INN,1044.822488,1057,12.1775123,1.165510165,111,9.522522523
24/4/2021,JUNCTION,CHICKEN INN,2622.664,3378,755.336,28.80033432,354,9.542372881
24/4/2021,LA PIAZZA,CHICKEN INN,811.9498684,1447.5,635.5501316,78.27455319,199,7.273869347
24/4/2021,CARREFOUR,CHICKEN INN,1673.844664,1682.5,8.655336282,0.517093161,191,8.808900524
24/4/2021,CITY MARKET,CHICKEN INN,732.7664476,556.5,-176.2664476,-24.05492885,151,3.685430464
25/4/2021,LA PIAZZA,CHICKEN INN,1095.501129,1475,379.4988706,34.6415773,209,7.057416268
25/4/2021,CARREFOUR,CHICKEN INN,2353.986204,2388.75,34.76379591,1.476805423,268,8.913246269
25/4/2021,CITY MARKET,CHICKEN INN,515.1749336,409.5,-105.6749336,-20.51243699,102,4.014705882
25/4/2021,JUNCTION,CHICKEN INN,3478.144,4156,677.856,19.48901483,458,9.074235808
25/4/2021,OASIS,CHICKEN INN,1152.345063,1311.75,159.4049367,13.83309061,145,9.046551724
26/4/2021,OASIS,CHICKEN INN,718.5026626,707.25,-11.25266262,-1.566126781,77,9.185064935
26/4/2021,JUNCTION,CHICKEN INN,1460.592,1666.25,205.658,14.08045505,195,8.544871795
26/4/2021,CARREFOUR,CHICKEN INN,1356.517211,1124.75,-231.7672106,-17.08546038,158,7.118670886
26/4/2021,LA PIAZZA,CHICKEN INN,877.912992,764.5,-113.412992,-12.91847746,154,4.964285714
26/4/2021,CITY MARKET,CHICKEN INN,1063.676151,474,-589.6761512,-55.43756439,126,3.761904762
27/4/2021,OASIS,CHICKEN INN,721.3368656,555.25,-166.0868656,-23.02486862,68,8.165441176
27/4/2021,LA PIAZZA,CHICKEN INN,1080.542089,868,-212.5420895,-19.66995007,166,5.228915663
27/4/2021,CARREFOUR,CHICKEN INN,1531.989835,1185.5,-346.4898352,-22.61698004,176,6.735795455
27/4/2021,CITY MARKET,CHICKEN INN,862.1006669,492.5,-369.6006669,-42.8721008,122,4.036885246
27/4/2021,JUNCTION,CHICKEN INN,1397.96,1762.25,364.29,26.05868551,202,8.724009901
28/4/2021,OASIS,CHICKEN INN,802.3370985,525,-277.3370985,-34.56615667,58,9.051724138
28/4/2021,JUNCTION,CHICKEN INN,1365.72,1929.25,563.53,41.26248426,180,10.71805556
28/4/2021,CITY MARKET,CHICKEN INN,946.0193677,479.25,-466.7693677,-49.34036063,123,3.896341463
28/4/2021,CARREFOUR,CHICKEN INN,1736.087304,838.75,-897.3373044,-51.6873375,146,5.744863014
28/4/2021,LA PIAZZA,CHICKEN INN,830.9781371,734,-96.97813713,-11.67035964,133,5.518796992
29/4/2021,LA PIAZZA,CHICKEN INN,1339.631737,643.25,-696.3817365,-51.98307248,130,4.948076923
29/4/2021,CARREFOUR,CHICKEN INN,1571.806507,1185.75,-386.0565074,-24.56132517,162,7.319444444
29/4/2021,CITY MARKET,CHICKEN INN,807.154949,571.5,-235.654949,-29.19575099,145,3.94137931
29/4/2021,JUNCTION,CHICKEN INN,1557.336,1783.5,226.164,14.52249226,232,7.6875
29/4/2021,OASIS,CHICKEN INN,934.9488119,504.75,-430.1988119,-46.01308718,62,8.141129032
30/4/2021,OASIS,CHICKEN INN,929.2643025,596.75,-332.5143025,-35.78253266,73,8.174657534
30/4/2021,JUNCTION,CHICKEN INN,2113.008,2387.75,274.742,13.00241173,292,8.177226027
30/4/2021,CARREFOUR,CHICKEN INN,1495.89672,1324.5,-171.39672,-11.45779101,177,7.483050847
30/4/2021,LA PIAZZA,CHICKEN INN,1014.578966,1324.75,310.1710341,30.57140395,214,6.190420561
30/4/2021,CITY MARKET,CHICKEN INN,937.7980999,512.5,-425.2980999,-45.35071035,132,3.882575758
1/5/2021,LA PIAZZA,CHICKEN INN,1046.913425,1186.25,139.3365752,13.3092739,210,5.648809524
1/5/2021,CARREFOUR,CHICKEN INN,1816.299536,1512.5,-303.7995364,-16.72629048,181,8.356353591
1/5/2021,CITY MARKET,CHICKEN INN,1435.543957,678,-757.5439575,-52.77051626,158,4.291139241
1/5/2021,JUNCTION,CHICKEN INN,1566.994499,3092.75,1525.755501,97.36827421,335,9.232089552
1/5/2021,OASIS,CHICKEN INN,773.7450866,1017,243.2549134,31.43863757,93,10.93548387
2/5/2021,JUNCTION,CHICKEN INN,1268.434399,3641.5,2373.065601,187.0861908,378,9.633597884
2/5/2021,CITY MARKET,CHICKEN INN,673.79772,465.75,-208.04772,-30.87688098,122,3.817622951
2/5/2021,OASIS,CHICKEN INN,838.4070358,1390.5,552.0929642,65.85023034,141,9.861702128
2/5/2021,LA PIAZZA,CHICKEN INN,991.8251994,1397.5,405.6748006,40.90184448,207,6.751207729
2/5/2021,CARREFOUR,CHICKEN INN,2238.690489,2647.25,408.5595111,18.24993286,294,9.004251701
3/5/2021,LA PIAZZA,CHICKEN INN,1021.11231,766,-255.1123102,-24.983766,133,5.759398496
3/5/2021,CARREFOUR,CHICKEN INN,1368.160347,1017.25,-350.9103471,-25.64833485,128,7.947265625
3/5/2021,CITY MARKET,CHICKEN INN,1035.028326,573.75,-461.2783257,-44.56673448,152,3.774671053
3/5/2021,JUNCTION,CHICKEN INN,1340.782777,1610,269.2172229,20.07910808,194,8.298969072
3/5/2021,OASIS,CHICKEN INN,964.3033157,449.5,-514.8033157,-53.38603605,75,5.993333333
4/5/2021,JUNCTION,CHICKEN INN,1876.382247,1761,-115.3822474,-6.149186691,234,7.525641026
4/5/2021,CITY MARKET,CHICKEN INN,771.1537381,549.5,-221.6537381,-28.74313216,137,4.010948905
4/5/2021,OASIS,CHICKEN INN,712.0624175,551.75,-160.3124175,-22.5138153,74,7.456081081
4/5/2021,LA PIAZZA,CHICKEN INN,1235.939789,984,-251.9397892,-20.3844711,176,5.590909091
4/5/2021,CARREFOUR,CHICKEN INN,1651.552312,851.25,-800.3023122,-48.45758177,133,6.40037594
5/5/2021,LA PIAZZA,CHICKEN INN,973.6837907,860,-113.6837907,-11.67563759,150,5.733333333
5/5/2021,CARREFOUR,CHICKEN INN,2086.137371,1332.5,-753.6373715,-36.1259705,167,7.979041916
5/5/2021,CITY MARKET,CHICKEN INN,790.7962512,465.75,-325.0462512,-41.10366617,142,3.279929577
5/5/2021,JUNCTION,CHICKEN INN,1181.567129,1792.75,611.1828707,51.72646188,222,8.07545045
5/5/2021,OASIS,CHICKEN INN,594.2362265,519.5,-74.73622648,-12.57685465,64,8.1171875
6/5/2021,LA PIAZZA,CHICKEN INN,773.5117242,728.75,-44.76172423,-5.786819104,135,5.398148148
6/5/2021,CARREFOUR,CHICKEN INN,1497.662223,1132.25,-365.4122228,-24.39884089,145,7.80862069
6/5/2021,CITY MARKET,CHICKEN INN,907.3592498,426.25,-481.1092498,-53.02301706,133,3.204887218
6/5/2021,JUNCTION,CHICKEN INN,2140.55226,2074.5,-66.05225958,-3.085757859,274,7.571167883
6/5/2021,OASIS,CHICKEN INN,627.8471345,569.25,-58.59713454,-9.333025718,86,6.619186047
7/5/2021,OASIS,CHICKEN INN,897.5298379,579.75,-317.7798379,-35.40604718,70,8.282142857
7/5/2021,JUNCTION,CHICKEN INN,1697.233883,1863.25,166.0161166,9.781569781,230,8.101086957
7/5/2021,CITY MARKET,CHICKEN INN,668.672955,535.25,-133.422955,-19.95339486,125,4.282
7/5/2021,LA PIAZZA,CHICKEN INN,691.1995287,755.5,64.30047133,9.302736571,149,5.070469799
7/5/2021,CARREFOUR,CHICKEN INN,1841.379287,1237.25,-604.1292874,-32.80851976,150,8.248333333
8/5/2021,LA PIAZZA,CHICKEN INN,912.3350008,1264,351.6649992,38.54559991,187,6.759358289
8/5/2021,CARREFOUR,CHICKEN INN,1823.537626,2010.75,187.2123737,10.26643876,189,10.63888889
8/5/2021,CITY MARKET,CHICKEN INN,664.6805743,546.25,-118.4305743,-17.81766745,141,3.874113475
8/5/2021,JUNCTION,CHICKEN INN,2264.639571,4068.25,1803.610429,79.64227299,389,10.45822622
8/5/2021,OASIS,CHICKEN INN,519.869923,805,285.130077,54.84642684,106,7.594339623
9/5/2021,OASIS,CHICKEN INN,823.1924595,1557,733.8075405,89.14167423,165,9.436363636
9/5/2021,CITY MARKET,CHICKEN INN,502.6334712,522.5,19.86652884,3.95248824,111,4.707207207
9/5/2021,JUNCTION,CHICKEN INN,1646.171678,4799,3152.828322,191.5248795,505,9.502970297
9/5/2021,LA PIAZZA,CHICKEN INN,1192.756122,1605,412.2438778,34.56229401,234,6.858974359
9/5/2021,CARREFOUR,CHICKEN INN,2382.991262,3049.25,666.2587382,27.95892494,325,9.382307692
10/5/2021,LA PIAZZA,CHICKEN INN,1203.664682,1214,10.33531833,0.858654282,187,6.49197861
10/5/2021,CARREFOUR,CHICKEN INN,1297.715753,1120.75,-176.9657525,-13.63671144,135,8.301851852
10/5/2021,CITY MARKET,CHICKEN INN,789.4461006,495.25,-294.1961006,-37.26614146,150,3.301666667
10/5/2021,JUNCTION,CHICKEN INN,2580.85612,1669.5,-911.3561201,-35.31216301,217,7.693548387
10/5/2021,OASIS,CHICKEN INN,599.9923114,505.25,-94.74231142,-15.79058758,67,7.541044776
11/5/2021,JUNCTION,CHICKEN INN,2149.349724,1994.5,-154.8497239,-7.204491766,259,7.700772201
11/5/2021,CITY MARKET,CHICKEN INN,657.8862682,462.5,-195.3862682,-29.69909507,124,3.72983871
11/5/2021,OASIS,CHICKEN INN,887.9267213,674,-213.9267213,-24.09283516,72,9.361111111
11/5/2021,LA PIAZZA,CHICKEN INN,884.32846,1180,295.67154,33.4345838,175,6.742857143
11/5/2021,CARREFOUR,CHICKEN INN,1367.929835,1419.75,51.82016535,3.788218082,180,7.8875
12/5/2021,OASIS,CHICKEN INN,512.2770974,547,34.7229026,6.77814854,62,8.822580645
12/5/2021,JUNCTION,CHICKEN INN,1966.87924,1316,-650.8792404,-33.09197774,196,6.714285714
12/5/2021,LA PIAZZA,CHICKEN INN,732.0117697,1096.25,364.2382303,49.75852102,186,5.893817204
12/5/2021,CARREFOUR,CHICKEN INN,1380.054788,1268.5,-111.5547878,-8.083359353,168,7.550595238
12/5/2021,CITY MARKET,CHICKEN INN,851.698204,385.75,-465.948204,-54.70813509,110,3.506818182
13/5/2021,JUNCTION,CHICKEN INN,1747.434799,1754.25,6.815201437,0.390011773,277,6.333032491
13/5/2021,CITY MARKET,CHICKEN INN,912.0630002,619.75,-292.3130002,-32.04965009,147,4.215986395
13/5/2021,OASIS,CHICKEN INN,744.4440109,512,-232.4440109,-31.22384055,63,8.126984127
13/5/2021,LA PIAZZA,CHICKEN INN,1032.186869,860.25,-171.9368695,-16.6575331,149,5.773489933
13/5/2021,CARREFOUR,CHICKEN INN,1289.071537,1366.25,77.17846312,5.987135772,170,8.036764706
14/5/2021,LA PIAZZA,CHICKEN INN,1130.601047,845.5,-285.1010474,-25.21676838,151,5.599337748
14/5/2021,CARREFOUR,CHICKEN INN,2089.525904,1342.75,-746.775904,-35.73901154,170,7.898529412
14/5/2021,JUNCTION,CHICKEN INN,2954.656072,2165.5,-789.1560721,-26.70889785,263,8.233840304
14/5/2021,OASIS,CHICKEN INN,843.0784313,409,-434.0784313,-51.48731307,63,6.492063492
14/5/2021,CITY MARKET,CHICKEN INN,964.15268,380.88,-583.27268,-60.49588329,120,3.174
15/5/2021,LA PIAZZA,CHICKEN INN,1079.496818,1311.5,232.0031823,21.49178937,196,6.691326531
15/5/2021,CARREFOUR,CHICKEN INN,1486.805088,1652.25,165.444912,11.12754546,194,8.516752577
15/5/2021,CITY MARKET,CHICKEN INN,720.5448686,754.75,34.2051314,4.747120254,180,4.193055556
15/5/2021,JUNCTION,CHICKEN INN,1426.296591,2894,1467.703409,102.9031001,357,8.106442577
15/5/2021,OASIS,CHICKEN INN,793.1537951,834.25,41.09620491,5.181366485,101,8.25990099
16/5/2021,JUNCTION,CHICKEN INN,2051.22416,4246.25,2195.02584,107.0105297,506,8.391798419
16/5/2021,OASIS,CHICKEN INN,792.7777694,1534.75,741.9722306,93.59145263,177,8.670903955
16/5/2021,CITY MARKET,CHICKEN INN,489.7852642,454.25,-35.53526418,-7.255274256,112,4.055803571
16/5/2021,LA PIAZZA,CHICKEN INN,934.2232625,2056.75,1122.526738,120.1561535,263,7.820342205
16/5/2021,CARREFOUR,CHICKEN INN,2792.243006,3365.5,573.2569936,20.53034038,326,10.32361963
17/5/2021,LA PIAZZA,CHICKEN INN,1100.223081,1191,90.77691932,8.250773949,188,6.335106383
17/5/2021,CARREFOUR,CHICKEN INN,1169.550849,1749.5,579.9491512,49.5873396,215,8.137209302
17/5/2021,CITY MARKET,CHICKEN INN,817.9589577,551.75,-266.2089577,-32.54551529,133,4.148496241
17/5/2021,JUNCTION,CHICKEN INN,1845.621883,2894.5,1048.878117,56.83060691,311,9.307073955
17/5/2021,OASIS,CHICKEN INN,704.4840544,625,-79.48405442,-11.28259099,81,7.716049383
18/5/2021,OASIS,CHICKEN INN,618.0849302,536.25,-81.83493017,-13.24007854,65,8.25
18/5/2021,JUNCTION,CHICKEN INN,2308.626892,1460.75,-847.8768924,-36.72645828,244,5.986680328
18/5/2021,CITY MARKET,CHICKEN INN,752.6290917,517,-235.6290917,-31.30746529,131,3.946564885
18/5/2021,CARREFOUR,CHICKEN INN,1556.558145,1170.75,-385.8081453,-24.78597709,161,7.27173913
18/5/2021,LA PIAZZA,CHICKEN INN,1221.900947,928.75,-293.1509474,-23.99138392,174,5.337643678
19/5/2021,LA PIAZZA,CHICKEN INN,1335.492252,878,-457.4922516,-34.25645121,138,6.362318841
19/5/2021,CARREFOUR,CHICKEN INN,1755.536463,1260,-495.5364634,-28.22706755,163,7.73006135
19/5/2021,CITY MARKET,CHICKEN INN,727.8037426,632,-95.8037426,-13.1634034,148,4.27027027
19/5/2021,JUNCTION,CHICKEN INN,2121.788437,1558.25,-563.5384371,-26.55959601,236,6.602754237
19/5/2021,OASIS,CHICKEN INN,500.475677,331,-169.475677,-33.86291978,39,8.487179487
20/5/2021,JUNCTION,CHICKEN INN,1006.971299,1910.25,903.2787008,89.70252692,260,7.347115385
20/5/2021,CITY MARKET,CHICKEN INN,620.0675347,377.25,-242.8175347,-39.15985294,107,3.525700935
20/5/2021,OASIS,CHICKEN INN,637.1176131,578.75,-58.36761305,-9.161199103,74,7.820945946
20/5/2021,LA PIAZZA,CHICKEN INN,904.2721524,704.75,-199.5221524,-22.064392,121,5.824380165
20/5/2021,CARREFOUR,CHICKEN INN,1513.498426,1068,-445.4984258,-29.43501085,143,7.468531469
21/5/2021,LA PIAZZA,CHICKEN INN,875.5541839,784.5,-91.0541839,-10.39960582,146,5.373287671
21/5/2021,CARREFOUR,CHICKEN INN,1520.759567,1610.5,89.74043305,5.901027027,197,8.175126904
21/5/2021,CITY MARKET,CHICKEN INN,814.5182514,633.25,-181.2682514,-22.25465802,146,4.337328767
21/5/2021,JUNCTION,CHICKEN INN,1939.502516,1968.25,28.74748417,1.482209172,250,7.873
21/5/2021,OASIS,CHICKEN INN,616.5663651,459.5,-157.0663651,-25.4743648,67,6.858208955
22/5/2021,JUNCTION,CHICKEN INN,2693.931221,3295,601.0687792,22.31195714,364,9.052197802
22/5/2021,CITY MARKET,CHICKEN INN,899.3309352,623.75,-275.5809352,-30.64288399,156,3.998397436
22/5/2021,OASIS,CHICKEN INN,793.9203089,784.75,-9.17030891,-1.155066674,96,8.174479167
22/5/2021,LA PIAZZA,CHICKEN INN,1337.365678,1429.75,92.38432191,6.907932768,207,6.907004831
22/5/2021,CARREFOUR,CHICKEN INN,1683.962358,1728.5,44.537642,2.644812207,201,8.599502488
23/5/2021,LA PIAZZA,CHICKEN INN,1499.002072,1694.75,195.7479275,13.05854949,213,7.95657277
23/5/2021,CARREFOUR,CHICKEN INN,1769.482465,2801.25,1031.767535,58.30900029,312,8.978365385
23/5/2021,CITY MARKET,CHICKEN INN,633.0464014,436.25,-196.7964014,-31.08720008,105,4.154761905
23/5/2021,JUNCTION,CHICKEN INN,2669.692053,3863.25,1193.557947,44.70770122,414,9.331521739
23/5/2021,OASIS,CHICKEN INN,1019.231986,1439.75,420.5180144,41.25832198,163,8.832822086
24/5/2021,LA PIAZZA,CHICKEN INN,898.0115879,915,16.98841213,1.891780948,168,5.446428571
24/5/2021,CARREFOUR,CHICKEN INN,1478.921563,1176.75,-302.1715633,-20.43188569,146,8.059931507
24/5/2021,CITY MARKET,CHICKEN INN,911.9468582,557.75,-354.1968582,-38.83963797,139,4.012589928
24/5/2021,JUNCTION,CHICKEN INN,3095.477022,1638.75,-1456.727022,-47.05985577,229,7.156113537
24/5/2021,OASIS,CHICKEN INN,698.3808689,522.75,-175.6308689,-25.14829325,63,8.297619048
25/5/2021,OASIS,CHICKEN INN,728.8389465,450,-278.8389465,-38.25796465,58,7.75862069
25/5/2021,JUNCTION,CHICKEN INN,2405.768124,1639.5,-766.2681241,-31.8512876,231,7.097402597
25/5/2021,CARREFOUR,CHICKEN INN,1619.050061,1260.5,-358.5500614,-22.14570568,169,7.458579882
25/5/2021,CITY MARKET,CHICKEN INN,917.6813687,563.25,-354.4313687,-38.62248715,145,3.884482759
25/5/2021,LA PIAZZA,CHICKEN INN,1368.573644,760,-608.5736439,-44.46773081,153,4.967320261
26/5/2021,LA PIAZZA,CHICKEN INN,848.0930711,926.5,78.40692888,9.245085422,152,6.095394737
26/5/2021,CARREFOUR,CHICKEN INN,1679.098546,1219.75,-459.348546,-27.35685449,154,7.920454545
26/5/2021,CITY MARKET,CHICKEN INN,782.8114898,483,-299.8114898,-38.29932157,129,3.744186047
26/5/2021,JUNCTION,CHICKEN INN,3919.547192,1906.5,-2013.047192,-51.35917731,252,7.56547619
26/5/2021,OASIS,CHICKEN INN,754.7124037,505,-249.7124037,-33.08709417,70,7.214285714
27/5/2021,OASIS,CHICKEN INN,637.1176131,538.75,-98.36761305,-15.43947476,72,7.482638889
27/5/2021,JUNCTION,CHICKEN INN,2770.032363,1581.25,-1188.782363,-42.91582939,253,6.25
27/5/2021,CITY MARKET,CHICKEN INN,857.6940339,528,-329.6940339,-38.43958578,148,3.567567568
27/5/2021,CARREFOUR,CHICKEN INN,1577.788339,1234,-343.7883388,-21.78925591,161,7.664596273
27/5/2021,LA PIAZZA,CHICKEN INN,956.0640957,719.54,-236.5240957,-24.73935553,139,5.176546763
28/5/2021,LA PIAZZA,CHICKEN INN,1039.680576,958.25,-81.43057556,-7.832268629,165,5.807575758
28/5/2021,CARREFOUR,CHICKEN INN,1293.912298,1119,-174.9122976,-13.51809531,155,7.219354839
28/5/2021,CITY MARKET,CHICKEN INN,966.9546054,374,-592.9546054,-61.32186579,109,3.431192661
28/5/2021,JUNCTION,CHICKEN INN,1576.899337,2028,451.1006634,28.6068142,277,7.321299639
28/5/2021,OASIS,CHICKEN INN,805.3312411,471.25,-334.0812411,-41.48370559,69,6.829710145
29/5/2021,JUNCTION,CHICKEN INN,2752.252872,2956.75,204.4971278,7.430172199,324,9.125771605
29/5/2021,CITY MARKET,CHICKEN INN,641.4521775,688,46.54782249,7.256631768,172,4
29/5/2021,OASIS,CHICKEN INN,583.8232085,783.25,199.4267915,34.15876392,99,7.911616162
29/5/2021,LA PIAZZA,CHICKEN INN,1166.362151,1145.75,-20.6121511,-1.767217076,197,5.815989848
29/5/2021,CARREFOUR,CHICKEN INN,1682.14131,1783.75,101.6086901,6.040437239,228,7.823464912
30/5/2021,LA PIAZZA,CHICKEN INN,1025.950019,1702.5,676.5499808,65.94375634,221,7.70361991
30/5/2021,CARREFOUR,CHICKEN INN,2498.639341,3037.75,539.1106588,21.57616947,311,9.767684887
30/5/2021,CITY MARKET,CHICKEN INN,995.6126399,470.5,-525.1126399,-52.74266505,161,2.922360248
30/5/2021,JUNCTION,CHICKEN INN,2645.391365,4174.75,1529.358635,57.8121882,462,9.036255411
30/5/2021,OASIS,CHICKEN INN,688.4885018,1509.75,821.2614982,119.2847079,153,9.867647059
31/5/2021,JUNCTION,CHICKEN INN,3094.738773,1849,-1245.738773,-40.25343864,244,7.577868852
31/5/2021,CITY MARKET,CHICKEN INN,582.2342834,501.5,-80.73428343,-13.86628815,136,3.6875
31/5/2021,OASIS,CHICKEN INN,1136.826776,487,-649.8267762,-57.16145941,62,7.85483871
31/5/2021,LA PIAZZA,CHICKEN INN,1195.69669,1114.5,-81.1966904,-6.790743092,214,5.207943925
31/5/2021,CARREFOUR,CHICKEN INN,2206.487904,1242.5,-963.9879043,-43.68879169,162,7.669753086
1/6/2021,LA PIAZZA,CHICKEN INN,1039.924991,960.75,-79.17499147,-7.613529064,183,5.25
1/6/2021,CARREFOUR,CHICKEN INN,1763.120643,1182,-581.1206431,-32.95977762,176,6.715909091
1/6/2021,CITY MARKET,CHICKEN INN,986.7963708,505.75,-481.0463708,-48.74829145,157,3.22133758
1/6/2021,JUNCTION,CHICKEN INN,2138.460466,2093.75,-44.71046639,-2.090778253,260,8.052884615
1/6/2021,OASIS,CHICKEN INN,504.4331346,588,83.5668654,16.56649012,84,7
2/6/2021,LA PIAZZA,CHICKEN INN,1076.968135,1018.25,-58.71813465,-5.452170102,163,6.246932515
2/6/2021,CARREFOUR,CHICKEN INN,1530.802711,1128,-402.8027114,-26.31316945,163,6.920245399
2/6/2021,CITY MARKET,CHICKEN INN,698.0341312,458,-240.0341312,-34.38716253,137,3.343065693
2/6/2021,JUNCTION,CHICKEN INN,2118.681727,2012,-106.681727,-5.035288013,282,7.134751773
2/6/2021,OASIS,CHICKEN INN,739.7165719,725.75,-13.9665719,-1.888097743,90,8.063888889
3/6/2021,OASIS,CHICKEN INN,725.6944328,804.5,78.80556723,10.85933193,103,7.810679612
3/6/2021,JUNCTION,CHICKEN INN,1919.80019,2271.5,351.6998096,18.31960489,325,6.989230769
3/6/2021,CITY MARKET,CHICKEN INN,822.8556647,492.25,-330.6056647,-40.17784392,144,3.418402778
3/6/2021,CARREFOUR,CHICKEN INN,1548.824232,1339,-209.824232,-13.54732368,181,7.397790055
3/6/2021,LA PIAZZA,CHICKEN INN,944.1756227,1033.75,89.57437732,9.487046178,168,6.15327381
4/6/2021,LA PIAZZA,CHICKEN INN,1008.024708,1260.5,252.4752923,25.04653808,223,5.652466368
4/6/2021,CARREFOUR,CHICKEN INN,2035.679034,1345.25,-690.4290337,-33.9163995,196,6.863520408
4/6/2021,CITY MARKET,CHICKEN INN,881.541858,644.75,-236.791858,-26.86110204,173,3.726878613
4/6/2021,JUNCTION,CHICKEN INN,2272.450905,2511,238.5490951,10.49743669,308,8.152597403
4/6/2021,OASIS,CHICKEN INN,778.3651741,686.5,-91.86517408,-11.80232327,76,9.032894737
5/6/2021,OASIS,CHICKEN INN,877.5337966,1051.25,173.7162034,19.79595591,128,8.212890625
5/6/2021,JUNCTION,CHICKEN INN,2139.554609,3255.75,1116.195391,52.16952097,365,8.919863014
5/6/2021,CITY MARKET,CHICKEN INN,936.7190719,666.5,-270.2190719,-28.84739726,182,3.662087912
5/6/2021,CARREFOUR,CHICKEN INN,2071.699263,1855.5,-216.1992629,-10.43584205,206,9.007281553
5/6/2021,LA PIAZZA,CHICKEN INN,1330.399514,1561,230.6004856,17.33317572,247,6.319838057
6/6/2021,LA PIAZZA,CHICKEN INN,1230.962812,1927.75,696.7871876,56.60505586,246,7.836382114
6/6/2021,CARREFOUR,CHICKEN INN,3011.783902,3215.75,203.9660976,6.772268669,285,11.28333333
6/6/2021,CITY MARKET,CHICKEN INN,829.9033606,480.5,-349.4033606,-42.10169246,114,4.214912281
6/6/2021,JUNCTION,CHICKEN INN,1840.558986,4753,2912.441014,158.2367659,472,10.06991525
6/6/2021,OASIS,CHICKEN INN,1138.132458,1414.5,276.3675419,24.28254637,170,8.320588235
7/6/2021,JUNCTION,CHICKEN INN,1644.539054,1350.75,-293.789054,-17.86452278,188,7.184840426
7/6/2021,CITY MARKET,CHICKEN INN,914.0296543,524.75,-389.2796543,-42.58939002,139,3.775179856
7/6/2021,OASIS,CHICKEN INN,589.2417351,518.25,-70.99173509,-12.04798148,73,7.099315068
7/6/2021,LA PIAZZA,CHICKEN INN,1137.615062,892.25,-245.3650619,-21.56837318,160,5.5765625
7/6/2021,CARREFOUR,CHICKEN INN,1643.060816,1411,-232.0608165,-14.12369001,204,6.916666667
8/6/2021,LA PIAZZA,CHICKEN INN,801.1701681,682.25,-118.9201681,-14.84330956,139,4.908273381
8/6/2021,CARREFOUR,CHICKEN INN,1735.518061,1372.75,-362.7680609,-20.90258057,182,7.542582418
8/6/2021,CITY MARKET,CHICKEN INN,879.9806595,447.25,-432.7306595,-49.17501934,136,3.288602941
