date,year,quarter,month,month_name,year_month,week_number,day,day_of_week,day_of_week_num,is_weekend,is_month_end,country,region,complex,brand,budget,actual_revenue,variance_budget,variance_budget_pct,sdlm_revenue,sdlm_revenue_var,sdlm_revenue_var_pct,sdly_revenue,sdly_revenue_var,sdly_revenue_var_pct,customer_count,sdlm_customer_count,sdly_customer_count,avg_spend,sdlm_avg_spend,sdly_avg_spend,is_synthetic
10/7/2020,2020,3,7,July,2020-07,28,10,Friday,4,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,197.0730316,111.39,-85.68303156,-43.47780662,156.32,-44.93,-28.74232344,556.37,-444.98,-79.97915057,31,34,130,3.593225806,4.597647059,4.279769231,0
10/7/2020,2020,3,7,July,2020-07,28,10,Friday,4,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,555.4418343,451.58,-103.8618343,-18.69895782,390,61.58,15.78974359,1411.52,-959.94,-68.00753797,52,55,172,8.684230769,7.090909091,8.206511628,0
10/7/2020,2020,3,7,July,2020-07,28,10,Friday,4,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1185.618494,1441.58,255.9615056,21.58885905,1126.56,315.02,27.96300241,1680.48,-238.9,-14.21617633,109,93,196,13.22550459,12.11354839,8.573877551,0
10/7/2020,2020,3,7,July,2020-07,28,10,Friday,4,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,508.6194317,575.79,67.17056835,13.20644949,623.68,-47.89,-7.67861724,0,575.79,,87,66,0,6.618275862,9.44969697,,0
10/7/2020,2020,3,7,July,2020-07,28,10,Friday,4,0,0,DRC,KINSHASA,OASIS,CREAMY INN,105.5978538,71.05,-34.54785382,-32.71643558,101.84,-30.79,-30.23369992,0,71.05,,37,52,0,1.92027027,1.958461538,,0
10/7/2020,2020,3,7,July,2020-07,28,10,Friday,4,0,0,DRC,KINSHASA,OASIS,PIZZA INN,1970.18057,1252.95,-717.2305704,-36.40430634,2153.79,-900.84,-41.82580474,0,1252.95,,113,157,0,11.0880531,13.71840764,,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1013.172957,0,-1013.172957,-100,1025.79,-1025.79,-100,2355.76,-2355.76,-100,0,107,310,,9.58682243,7.599225806,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,613.3868714,0,-613.3868714,-100,350,-350,-100,999.45,-999.45,-100,0,91,240,,3.846153846,4.164375,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,CARREFOUR,GALITOS,540.4671131,0,-540.4671131,-100,677.93,-677.93,-100,1040.24,-1040.24,-100,0,64,114,,10.59265625,9.124912281,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,3342.297975,0,-3342.297975,-100,3292.43,-3292.43,-100,4435.79,-4435.79,-100,0,216,343,,15.24273148,12.93233236,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,646.3533453,0,-646.3533453,-100,714.21,-714.21,-100,1482.73,-1482.73,-100,0,162,435,,4.408703704,3.408574713,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,505.0812444,0,-505.0812444,-100,591.34,-591.34,-100,758.48,-758.48,-100,0,74,91,,7.991081081,8.334945055,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,785.409876,1669.47,884.060124,112.5603524,551.58,1117.89,202.6705102,3609.09,-1939.62,-53.74263318,185,53,397,9.024162162,10.40716981,9.090906801,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,JUNCTION,CREAMY INN,108.2583406,472.37,364.1116594,336.3358957,97.11,375.26,386.4277623,803.52,-331.15,-41.21241537,72,24,184,6.560694444,4.04625,4.366956522,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,JUNCTION,GALITOS,802.6586175,1178.95,376.2913825,46.88062574,500.53,678.42,135.5403273,2117.87,-938.92,-44.33322159,121,42,223,9.74338843,11.91738095,9.497174888,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,JUNCTION,PIZZA INN,2065.51615,3964.26,1898.74385,91.92587772,1458.42,2505.84,171.8188176,6831.82,-2867.56,-41.9735883,266,99,478,14.90323308,14.73151515,14.29251046,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,507.757091,0,-507.757091,-100,455.26,-455.26,-100,1524.24,-1524.24,-100,0,75,256,,6.070133333,5.9540625,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,283.6672836,0,-283.6672836,-100,201.58,-201.58,-100,800.84,-800.84,-100,0,54,160,,3.732962963,5.00525,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,LA PIAZZA,GALITOS,420.3118143,0,-420.3118143,-100,351.84,-351.84,-100,1068.12,-1068.12,-100,0,48,153,,7.33,6.981176471,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1767.167583,0,-1767.167583,-100,1652.38,-1652.38,-100,2504.76,-2504.76,-100,0,128,243,,12.90921875,10.30765432,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,OASIS,CHICKEN INN,786.0796954,703.68,-82.39969535,-10.48235896,825.53,-121.85,-14.76021465,0,703.68,,92,91,0,7.648695652,9.071758242,,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,OASIS,CREAMY INN,180.022463,160.53,-19.49246303,-10.82779488,156.05,4.48,2.87087472,0,160.53,,57,52,0,2.816315789,3.000961538,,0
11/7/2020,2020,3,7,July,2020-07,28,11,Saturday,5,1,0,DRC,KINSHASA,OASIS,PIZZA INN,2441.230385,1483.11,-958.1203847,-39.24743812,2068.37,-585.26,-28.29571112,0,1483.11,,120,168,0,12.35925,12.31172619,,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,1610.855373,795.26,-815.595373,-50.63119798,948.42,-153.16,-16.14896354,3745.45,-2950.19,-78.76730433,101,119,432,7.873861386,7.969915966,8.670023148,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,946.3385064,681.84,-264.4985064,-27.94967178,613.42,68.42,11.15385869,1541.96,-860.12,-55.78095411,152,113,316,4.485789474,5.428495575,4.879620253,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,CARREFOUR,GALITOS,973.4996056,419.74,-553.7596056,-56.88339291,584.29,-164.55,-28.16238512,1873.7,-1453.96,-77.59833485,49,49,174,8.566122449,11.92428571,10.7683908,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,5435.130664,3705.71,-1729.420664,-31.81930244,3789.62,-83.91,-2.214206174,7213.33,-3507.62,-48.62691711,267,285,527,13.87906367,13.29691228,13.68753321,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,578.3234929,316.58,-261.7434929,-45.25901094,437.11,-120.53,-27.5742948,1326.67,-1010.09,-76.13724589,77,103,312,4.111428571,4.243786408,4.252147436,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,382.3136326,281.84,-100.4736326,-26.28042111,523.97,-242.13,-46.21066092,574.12,-292.28,-50.90921759,30,59,88,9.394666667,8.880847458,6.524090909,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,983.5092889,2503.69,1520.180711,154.5669907,330.79,2172.9,656.8820097,4519.39,-2015.7,-44.60115193,249,38,421,10.05497992,8.705,10.73489311,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,JUNCTION,CREAMY INN,197.0239284,623.33,426.3060716,216.3727397,84.47,538.86,637.9306263,1462.36,-839.03,-57.37506496,115,21,298,5.42026087,4.022380952,4.907248322,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,JUNCTION,GALITOS,1277.325032,1598.42,321.0949681,25.13807842,857.11,741.31,86.4894821,3370.31,-1771.89,-52.57350214,131,57,301,12.20167939,15.03701754,11.19704319,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,JUNCTION,PIZZA INN,2599.66508,5428.37,2828.70492,108.8103595,1376.68,4051.69,294.3087718,8598.55,-3170.18,-36.86877439,355,83,606,15.2911831,16.58650602,14.1890264,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,692.6928141,379.74,-312.9528141,-45.17916279,415.32,-35.58,-8.566888183,2079.4,-1699.66,-81.73800135,57,73,303,6.662105263,5.689315068,6.862706271,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,309.818769,192.89,-116.928769,-37.74102175,138.42,54.47,39.35124982,874.67,-681.78,-77.94711148,47,31,208,4.104042553,4.46516129,4.205144231,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,LA PIAZZA,GALITOS,525.271716,250.79,-274.481716,-52.25518672,383.95,-133.16,-34.68159917,1334.85,-1084.06,-81.21212121,30,45,151,8.359666667,8.532222222,8.840066225,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,2496.700271,1465.79,-1030.910271,-41.29091037,1481.94,-16.15,-1.089787711,3538.79,-2073,-58.57934492,120,113,322,12.21491667,13.11451327,10.99003106,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,OASIS,CHICKEN INN,984.3480529,951.05,-33.29805294,-3.382751948,714.74,236.31,33.06237233,0,951.05,,126,82,0,7.548015873,8.716341463,,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,OASIS,CREAMY INN,327.6304872,245.53,-82.10048716,-25.05886673,210,35.53,16.91904762,0,245.53,,91,94,0,2.698131868,2.234042553,,0
12/7/2020,2020,3,7,July,2020-07,28,12,Sunday,6,1,0,DRC,KINSHASA,OASIS,PIZZA INN,3072.54019,2737,-335.5401905,-10.92061193,2663.68,73.32,2.752582893,0,2737,,207,189,0,13.22222222,14.09354497,,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,688.2622525,676.84,-11.42225246,-1.659578514,680.26,-3.42,-0.502748949,1600.3,-923.46,-57.70543023,87,97,231,7.779770115,7.012989691,6.927705628,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,400.4858702,271.58,-128.9058702,-32.18737034,463.5,-191.92,-41.40668824,652.55,-380.97,-58.3817332,83,107,186,3.272048193,4.331775701,3.508333333,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,489.8983365,377.89,-112.0083365,-22.86358785,318.82,59.07,18.52769588,942.91,-565.02,-59.92300432,46,40,118,8.215,7.9705,7.990762712,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,2552.435488,1907.14,-645.2954877,-25.28155915,2006.09,-98.95,-4.932480597,3387.51,-1480.37,-43.7008304,148,165,292,12.88608108,12.15812121,11.60106164,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,771.8419626,464.21,-307.6319626,-39.85685899,697.63,-233.42,-33.45899689,1770.6,-1306.39,-73.78233367,126,192,450,3.684206349,3.633489583,3.934666667,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,685.949714,353.16,-332.789714,-48.51517644,526.32,-173.16,-32.9001368,1030.09,-676.93,-65.71561708,53,80,136,6.663396226,6.579,7.574191176,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,503.1764259,917.89,414.7135741,82.41911836,482.89,435,90.08262751,2312.18,-1394.29,-60.30196611,125,66,237,7.34312,7.316515152,9.756033755,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,101.562254,118.68,17.11774605,16.85443694,92.11,26.57,28.84594507,753.82,-635.14,-84.25618848,29,23,157,4.092413793,4.004782609,4.801401274,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,JUNCTION,GALITOS,597.2025399,830,232.7974601,38.98132452,677.63,152.37,22.4857223,1575.76,-745.76,-47.32700411,88,58,158,9.431818182,11.68327586,9.973164557,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,1151.661411,2079.95,928.2885888,80.60429738,1108.32,971.63,87.6669193,3809.19,-1729.24,-45.39652787,148,74,285,14.05371622,14.9772973,13.36557895,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,359.0649853,415.79,56.72501467,15.79798003,620.53,-204.74,-32.99437578,1077.88,-662.09,-61.42520503,94,107,225,4.423297872,5.799345794,4.790577778,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,235.8840603,153.68,-82.20406031,-34.84934938,211.84,-58.16,-27.45468278,665.94,-512.26,-76.9228459,39,54,153,3.940512821,3.922962963,4.35254902,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,369.5141023,327.63,-41.8841023,-11.33491308,326.58,1.05,0.321513871,939.03,-611.4,-65.1097409,50,45,136,6.5526,7.257333333,6.904632353,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1233.001467,1189.21,-43.79146718,-3.551615172,1250,-60.79,-4.8632,1747.64,-558.43,-31.95337713,88,107,216,13.51375,11.68224299,8.090925926,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,503.6055488,487.89,-15.71554877,-3.120606753,545,-57.11,-10.47889908,0,487.89,,69,61,0,7.070869565,8.93442623,,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,OASIS,CREAMY INN,168.8875611,100,-68.88756109,-40.78900817,120,-20,-16.66666667,0,100,,36,47,0,2.777777778,2.553191489,,0
13/7/2020,2020,3,7,July,2020-07,29,13,Monday,0,0,0,DRC,KINSHASA,OASIS,PIZZA INN,1361.146864,1209.89,-151.2568641,-11.1124573,1556.05,-346.16,-22.24607178,0,1209.89,,90,120,0,13.44322222,12.96708333,,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,812.9863999,928.2,115.2136001,14.17165159,760.79,167.41,22.00475821,1890.3,-962.1,-50.89668307,110,95,316,8.438181818,8.008315789,5.981962025,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,543.5757187,330.67,-212.9057187,-39.1676286,433.42,-102.75,-23.7067971,885.7,-555.03,-62.66568816,73,98,243,4.529726027,4.422653061,3.644855967,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,552.6559911,378.82,-173.8359911,-31.45464699,421.21,-42.39,-10.06386363,1063.7,-684.88,-64.38657516,47,46,126,8.06,9.15673913,8.442063492,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,5629.213142,4652.73,-976.4831416,-17.34670756,5087.89,-435.16,-8.552857864,7470.91,-2818.18,-37.72204457,344,393,647,13.52537791,12.94628499,11.54700155,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,701.5714756,530.99,-170.5814756,-24.3141977,591.84,-60.85,-10.281495,1609.4,-1078.41,-67.00695912,129,155,435,4.11620155,3.818322581,3.699770115,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,1022.681642,675.5,-347.1816422,-33.94816411,844.24,-168.74,-19.98720743,1535.76,-860.26,-56.0152628,89,91,154,7.58988764,9.277362637,9.972467532,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,511.7245364,1278,766.2754636,149.7437408,421.58,856.42,203.1453105,2351.46,-1073.46,-45.65078717,161,54,239,7.937888199,7.807037037,9.83874477,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,75.51353386,220.5,144.9864661,192.0006371,56.84,163.66,287.9310345,560.48,-339.98,-60.6587211,44,16,124,5.011363636,3.5525,4.52,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,JUNCTION,GALITOS,762.1214903,1013.25,251.1285097,32.95124373,612.11,401.14,65.53397265,2010.91,-997.66,-49.61236455,96,53,197,10.5546875,11.54924528,10.20766497,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,1135.580074,3113.03,1977.449926,174.1356662,1454.53,1658.5,114.0230865,3756,-642.97,-17.1184771,229,98,312,13.59401747,14.84214286,12.03846154,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,483.4325602,362,-121.4325602,-25.11882116,330.26,31.74,9.610609823,1451.22,-1089.22,-75.05547057,69,68,262,5.246376812,4.856764706,5.539007634,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,213.0444588,271.75,58.70554117,27.55553535,212.37,59.38,27.96063474,601.46,-329.71,-54.81827553,70,55,132,3.882142857,3.861272727,4.556515152,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,382.5824423,253.5,-129.0824423,-33.73977163,358.42,-104.92,-29.27292004,972.24,-718.74,-73.92619106,40,44,159,6.3375,8.145909091,6.114716981,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,3812.60783,2318.74,-1493.86783,-39.18231029,2774.15,-455.41,-16.41619956,5403.94,-3085.2,-57.09167755,182,221,535,12.74032967,12.55271493,10.10082243,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,512.1609493,387.82,-124.3409493,-24.27770986,566.58,-178.76,-31.55070776,0,387.82,,52,75,0,7.458076923,7.5544,,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,OASIS,CREAMY INN,125.5712242,57.07,-68.50122421,-54.5516894,166.58,-109.51,-65.7401849,0,57.07,,22,69,0,2.594090909,2.414202899,,0
14/7/2020,2020,3,7,July,2020-07,29,14,Tuesday,1,0,0,DRC,KINSHASA,OASIS,PIZZA INN,1342.140356,1405,62.8596443,4.683537309,1803.84,-398.84,-22.11060848,0,1405,,114,147,0,12.3245614,12.27102041,,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,621.4058086,632.85,11.44419142,1.841661482,915,-282.15,-30.83606557,1444.85,-812,-56.1996055,89,113,208,7.110674157,8.097345133,6.946394231,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,462.8955064,330.58,-132.3155064,-28.5843143,338.68,-8.1,-2.391638124,754.24,-423.66,-56.17044972,95,99,185,3.479789474,3.421010101,4.076972973,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,546.1043393,369.8,-176.3043393,-32.28400263,506.62,-136.82,-27.0064348,1051.09,-681.29,-64.81747519,45,45,104,8.217777778,11.25822222,10.10663462,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,2768.617659,2052.7,-715.9176586,-25.85830717,1916.85,135.85,7.087148186,3674.42,-1621.72,-44.13540096,163,148,306,12.59325153,12.95168919,12.0079085,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,649.914821,500.25,-149.664821,-23.02837482,646.05,-145.8,-22.5679127,1490.9,-990.65,-66.44644175,131,89,426,3.81870229,7.258988764,3.499765258,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,686.0895556,354,-332.0895556,-48.40323729,571.58,-217.58,-38.0664124,1030.3,-676.3,-65.64107541,67,65,108,5.28358209,8.793538462,9.539814815,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,760.6926055,1335.75,575.0573945,75.59655376,618.42,717.33,115.9939847,3495.51,-2159.76,-61.78669207,155,76,282,8.617741935,8.137105263,12.39542553,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,88.92187473,256.38,167.4581253,188.3205069,65.79,190.59,289.6944824,660,-403.62,-61.15454545,50,12,128,5.1276,5.4825,5.15625,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,GALITOS,1218.061844,906.5,-311.5618438,-25.57849139,553.25,353.25,63.84997741,3213.94,-2307.44,-71.79474415,95,54,206,9.542105263,10.24537037,15.60165049,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,JUNCTION,PIZZA INN,1485.980297,2429.5,943.5197033,63.4947654,1178.32,1251.18,106.1833797,4914.97,-2485.47,-50.56938293,171,85,362,14.20760234,13.86258824,13.57726519,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,CHICKEN INN,428.7173564,431.5,2.782643554,0.649062491,333.16,98.34,29.51734902,1286.97,-855.47,-66.47163493,74,59,203,5.831081081,5.646779661,6.339753695,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,CREAMY INN,182.3661418,138.25,-44.11614177,-24.19097171,114.47,23.78,20.77400192,514.85,-376.6,-73.14751869,49,30,119,2.821428571,3.815666667,4.326470588,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,GALITOS,374.5234359,183.75,-190.7734359,-50.93764972,196.58,-12.83,-6.526604945,951.76,-768.01,-80.69366227,29,33,124,6.336206897,5.956969697,7.675483871,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,LA PIAZZA,PIZZA INN,1195.968527,1427.76,231.7914727,19.38106793,1205.31,222.45,18.45583294,1695.15,-267.39,-15.77382533,111,109,208,12.8627027,11.05788991,8.149759615,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,OASIS,CHICKEN INN,761.3413453,520.82,-240.5213453,-31.5917882,486.32,34.5,7.094094423,0,520.82,,65,57,0,8.012615385,8.531929825,,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,OASIS,CREAMY INN,147.8679132,85.86,-62.00791318,-41.93466442,133.95,-48.09,-35.90145577,0,85.86,,39,62,0,2.201538462,2.160483871,,0
15/7/2020,2020,3,7,July,2020-07,29,15,Wednesday,2,0,0,DRC,KINSHASA,OASIS,PIZZA INN,1756.277845,1427.7,-328.5778445,-18.70876214,1647.95,-220.25,-13.36508996,0,1427.7,,121,127,0,11.79917355,12.97598425,,0
16/7/2020,2020,3,7,July,2020-07,29,16,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,CHICKEN INN,855.3410001,705.35,-149.9910001,-17.53581321,862.89,-157.54,-18.25725179,1988.78,-1283.43,-64.53353312,85,79,246,8.298235294,10.92265823,8.084471545,0
16/7/2020,2020,3,7,July,2020-07,29,16,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,CREAMY INN,361.0908997,387.33,26.23910033,7.266619114,331.05,56.28,17.0004531,588.36,-201.03,-34.16785641,51,96,170,7.594705882,3.4484375,3.460941176,0
16/7/2020,2020,3,7,July,2020-07,29,16,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,GALITOS,492.698765,458.95,-33.74876502,-6.849776663,648.68,-189.73,-29.24862798,948.3,-489.35,-51.60286829,108,48,92,4.249537037,13.51416667,10.3076087,0
16/7/2020,2020,3,7,July,2020-07,29,16,Thursday,3,0,0,DRC,KINSHASA,CARREFOUR,PIZZA INN,2366.309804,2210.66,-155.6498042,-6.577744126,2412.87,-202.21,-8.380476362,3140.49,-929.83,-29.60780006,165,179,252,13.39793939,13.47972067,12.4622619,0
16/7/2020,2020,3,7,July,2020-07,29,16,Thursday,3,0,0,DRC,KINSHASA,CITY MARKET,CHICKEN INN,598.0053322,648.5,50.4946678,8.44384909,340,308.5,90.73529412,1371.82,-723.32,-52.72703416,133,95,360,4.87593985,3.578947368,3.810611111,0
16/7/2020,2020,3,7,July,2020-07,29,16,Thursday,3,0,0,DRC,KINSHASA,CITY MARKET,PIZZA INN,529.420343,498.5,-30.92034302,-5.840414602,321.84,176.66,54.89062888,795.03,-296.53,-37.2979636,58,49,95,8.594827586,6.568163265,8.368736842,0
16/7/2020,2020,3,7,July,2020-07,29,16,Thursday,3,0,0,DRC,KINSHASA,JUNCTION,CHICKEN INN,766.1940371,1311.36,545.1659629,71.15246745,422.11,889.25,210.6678354,3520.79,-2209.43,-62.75381377,157,53,261,8.352611465,7.964339623,13.48961686,0
16/7/2020,2020,3,7,July,2020-07,29,16,Thursday,3,0,0,DRC,KINSHASA,JUNCTION,CREAMY INN,79.19705516,284.78,205.5829448,259.5840773,53.42,231.36,433.0962186,587.82,-303.04,-51.55319656,56,16,141,5.085357143,3.33875,4.16893617,0
