Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Angola,AGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,24.0090757001341,10.0713557339551,17.5840588571176,8.13849032848245,-3.14962046173322,-0.0643009490167298,-1.22312266225132,1.69952793928946,2.69909240017807,-3.37761927933748,-2.40838836782517,-1.02012839058611,-4.78350487024797,2.38352427018273,9.7795154502448,-0.299804386002375,-8.76696380208172,-7.21246216123288,-5.07649440156737,-3.17143620765821,-5.47403409372737,-5.02899288556058,-1.97786390222726,-1.0986881170909,..
Angola,AGO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2145470000,1743504000,3576971780,2197227820,-1303836930,-37714860,-893342152,1678971010,2205298180,-3227211182.45,-3023770965.83688,-1464627990.88283,-7120017424.46139,3657514667.49327,10028215162.6394,-179517618.92,-7397295409.18991,-6456076413.12033,-4098478747.63754,-1866468113.07453,-4355116552.71588,-6598652652.09389,-2119632185.51477,-1109663097.06424,..
Angola,AGO,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,..,..,..,..,..,..,..,0.0830890173432096,0.000198712626450502,0.0188096456129911,0.000163081190047385,0.028103389897302,0.0246144391412399,0.0201832176129637,0.01083906677852,0.00666026211302684,0.00168078613949858,0.00176426974895496,0.00426766316137834,0.0136834575473168,0.0158763470925451,0.0106739240124738,0.0112595136943061,0.0505345581578213,..
Angola,AGO,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,82084000,162358.5,17972037,204751.1,40348853.98948,36637411.3401682,30971119.270778,11114711.6,3988048.38,1418195.84,1579247.15,3445473.467593,8053050.89441933,12631149.3197743,14005491.4763133,12066567.165122,51039356.3395039,..
Angola,AGO,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,3.83358093167613,2.6410269415059,2.65101173676998,4.66993208939054,1.10979450216906,0.311610357032532,0.397293395069587,0.433793144611283,0.319084339168417,0.264166293678965,0.166535080032963,0.182957586902703,0.205036565525656,0.162125107551323,0.388047166160997,0.36150072489431,0.279454825115309,0.195071836213746,0.0305478500693784,0.207133470573051,0.33604320441712,0.0778671179188192,0.148499031525698,..,..
Angola,AGO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,8776917205,9119036718.7,9114598189.4,9801188917.7,12238371900.2,9905180985.8,11941803690.9,15596027678.7,20277281252.9,26795572704.5,34679553283.4,36165323895.3,43350110779.1,45924334305.5,48771532654.3,57434097528.2,58745881698.6,61791490176.7,62292159789.9,65405244103.7,66019700768.5,60445747533.3,57273124300.5,58733063313.6,..
Angola,AGO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,33.1233201608334,16.9555400041441,15.3138354305021,13.6303255252845,10.7538688229476,13.2243540363775,9.91704008483762,2.5279809747083,9.69552082407741,5.74113261454767,5.74564133103308,8.39421472105114,8.27254208109473,13.4287582139911,24.7853019209701,38.0756437635118,25.4292237629753,28.5353974870477,29.9160622680195,36.2643591957246,29.2509172416252,30.3800197632965,33.4545527405695,28.9122414363047,..
Angola,AGO,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,30.3598619790016,9.24994716763641,7.99723832700733,7.69165778302918,6.99699433324171,8.44015242095445,6.86953517368027,1.92157153968594,5.38398574430114,3.38623967079456,3.38488537851904,4.54746891202332,4.18080371703647,5.68782338134866,8.7568312654728,19.0892846143355,11.4131699766853,14.3189513017656,14.4389729503865,14.3339647389583,13.4322012507732,12.4028750062587,12.6737507797875,11.5132968711839,..
Angola,AGO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,29.7741669107851,29.8069552741519,32.7033343298252,28.0139948974484,24.1285215642067,26.8723206787845,31.0476642804707,42.1126629946906,29.7638327935383,27.3662454536118,27.9685614009235,26.9937630528609,28.8734781928265,29.1086095935763,30.134293482854,29.1829432051553,24.2002490160737,24.6757736004733,19.6439562319095,15.9851660648707,14.1769859541901,12.3076318613212,10.4110011927256,..
Angola,AGO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,29.2466757235017,13.7150483492949,15.0363957253039,15.7676000610902,15.2799733046431,20.8842752142441,19.2115962538976,22.9883598928014,15.7996845751465,14.5589920536317,14.3382952931909,13.2204079061426,12.6117526343152,11.9996728299526,9.70951386996337,8.57578671236085,8.05553778621351,9.92888023402709,11.2888521414133,20.5176075923938,10.7033300728789,12.7318115289851,8.86912888123549,7.7443637441998,..
